id,username,primary,secret,server,farm,count_views,count_comments,count_photos,count_videos,title,description,can_comment,date_create,date_update,photos,visibility_can_see_set,needs_interstitial
72157650521858368,The British Library,11109870665,faaf7c7554,5539,6,248,0,3,0,Set of maps found within image 11109870665,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11109870665"">flickr.com/photos/britishlibrary/11109870665</a>. There were 2 submaps found.",1,1424437514,1662104332,3,1,0
72157650936301905,The British Library,11056455593,1ba38e02df,3798,4,1210,0,4,0,Set of maps found within image 11056455593,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11056455593"">flickr.com/photos/britishlibrary/11056455593</a>. There were 3 submaps found.",1,1424437511,1662104332,4,1,0
72157650923336321,The British Library,11125931045,da71a472f0,3782,4,920,0,3,0,Set of maps found within image 11125931045,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11125931045"">flickr.com/photos/britishlibrary/11125931045</a>. There were 2 submaps found.",1,1424437505,1662104332,3,1,0
72157650918141632,The British Library,11143806315,848e813c85,7376,8,754,0,3,0,Set of maps found within image 11143806315,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11143806315"">flickr.com/photos/britishlibrary/11143806315</a>. There were 2 submaps found.",1,1424437500,1662104332,3,1,0
72157650518669220,The British Library,11037296736,240950becf,3715,4,142,0,3,0,Set of maps found within image 11037296736,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11037296736"">flickr.com/photos/britishlibrary/11037296736</a>. There were 2 submaps found.",1,1424437497,1662104332,3,1,0
72157650864547536,The British Library,11043527895,6fda003772,5490,6,303,0,7,0,Set of maps found within image 11043527895,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11043527895"">flickr.com/photos/britishlibrary/11043527895</a>. There were 6 submaps found.",1,1424437489,1662104332,7,1,0
72157650513119099,The British Library,11181031134,73f79bbcfb,3733,4,173,0,3,0,Set of maps found within image 11181031134,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11181031134"">flickr.com/photos/britishlibrary/11181031134</a>. There were 2 submaps found.",1,1424437489,1662104332,3,1,0
72157650518666610,The British Library,11250059393,7d3970f9e0,3791,4,185,0,4,0,Set of maps found within image 11250059393,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11250059393"">flickr.com/photos/britishlibrary/11250059393</a>. There were 3 submaps found.",1,1424437486,1662104332,4,1,0
72157650923331721,The British Library,11006489495,eba7cc8f6d,3737,4,327,0,3,0,Set of maps found within image 11006489495,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11006489495"">flickr.com/photos/britishlibrary/11006489495</a>. There were 2 submaps found.",1,1424437485,1662104332,3,1,0
72157650521849078,The British Library,11129780625,6576fde4d5,3827,4,150,0,3,0,Set of maps found within image 11129780625,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11129780625"">flickr.com/photos/britishlibrary/11129780625</a>. There were 2 submaps found.",1,1424437474,1662104332,3,1,0
72157650918134922,The British Library,11253570164,d28ed36140,3804,4,592,0,3,0,Set of maps found within image 11253570164,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11253570164"">flickr.com/photos/britishlibrary/11253570164</a>. There were 2 submaps found.",1,1424437472,1662104332,3,1,0
72157650864543526,The British Library,11058909324,b233556be0,5491,6,437,0,3,0,Set of maps found within image 11058909324,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11058909324"">flickr.com/photos/britishlibrary/11058909324</a>. There were 2 submaps found.",1,1424437471,1662104332,3,1,0
72157650936289645,The British Library,11237711634,6b6ec8f0d7,5535,6,148,0,3,0,Set of maps found within image 11237711634,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11237711634"">flickr.com/photos/britishlibrary/11237711634</a>. There were 2 submaps found.",1,1424437459,1662104332,3,1,0
72157650918131792,The British Library,11176464366,2b2d291034,3713,4,333,0,3,0,Set of maps found within image 11176464366,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11176464366"">flickr.com/photos/britishlibrary/11176464366</a>. There were 2 submaps found.",1,1424437459,1662104332,3,1,0
72157650518659470,The British Library,11006512955,aed3014fcf,3822,4,443,0,3,0,Set of maps found within image 11006512955,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11006512955"">flickr.com/photos/britishlibrary/11006512955</a>. There were 2 submaps found.",1,1424437457,1662104332,3,1,0
72157650918131082,The British Library,11046475764,c0467a2e6c,3721,4,511,0,10,0,Set of maps found within image 11046475764,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11046475764"">flickr.com/photos/britishlibrary/11046475764</a>. There were 9 submaps found.",1,1424437456,1662104332,10,1,0
72157650936287005,The British Library,11176732924,e06530ffdf,2807,3,2246,0,5,0,Set of maps found within image 11176732924,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11176732924"">flickr.com/photos/britishlibrary/11176732924</a>. There were 4 submaps found.",1,1424437448,1662104332,5,1,0
72157650513108579,The British Library,11094976996,dbed294122,3744,4,1184,0,3,0,Set of maps found within image 11094976996,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11094976996"">flickr.com/photos/britishlibrary/11094976996</a>. There were 2 submaps found.",1,1424437445,1662104332,3,1,0
72157650918124062,The British Library,11138220903,138bb12320,5525,6,809,0,4,0,Set of maps found within image 11138220903,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11138220903"">flickr.com/photos/britishlibrary/11138220903</a>. There were 3 submaps found.",1,1424437442,1662104332,4,1,0
72157650518653080,The British Library,11141866933,a3ea461e18,7316,8,631,0,3,0,Set of maps found within image 11141866933,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11141866933"">flickr.com/photos/britishlibrary/11141866933</a>. There were 2 submaps found.",1,1424437430,1662104332,3,1,0
72157650513103739,The British Library,11249217033,7843ef177a,2855,3,1180,0,4,0,Set of maps found within image 11249217033,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11249217033"">flickr.com/photos/britishlibrary/11249217033</a>. There were 3 submaps found.",1,1424437425,1662104332,4,1,0
72157650513102329,The British Library,11043472104,43ba358b8e,3799,4,521,0,4,0,Set of maps found within image 11043472104,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11043472104"">flickr.com/photos/britishlibrary/11043472104</a>. There were 3 submaps found.",1,1424437419,1662104332,4,1,0
72157650918118762,The British Library,11019813733,39d2d2bb2c,3718,4,158,0,3,0,Set of maps found within image 11019813733,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11019813733"">flickr.com/photos/britishlibrary/11019813733</a>. There were 2 submaps found.",1,1424437418,1662104332,3,1,0
72157650936277185,The British Library,11249401884,19606e0888,7411,8,272,0,5,0,Set of maps found within image 11249401884,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11249401884"">flickr.com/photos/britishlibrary/11249401884</a>. There were 4 submaps found.",1,1424437407,1662104332,5,1,0
72157650923312291,The British Library,11176385306,5a8f5ab483,3688,4,286,0,3,0,Set of maps found within image 11176385306,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11176385306"">flickr.com/photos/britishlibrary/11176385306</a>. There were 2 submaps found.",1,1424437403,1662104332,3,1,0
72157650918113482,The British Library,11248335874,448a05f958,5471,6,456,0,4,0,Set of maps found within image 11248335874,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11248335874"">flickr.com/photos/britishlibrary/11248335874</a>. There were 3 submaps found.",1,1424437398,1662104332,4,1,0
72157650864525496,The British Library,11035802083,b2c7c81863,7348,8,312,0,3,0,Set of maps found within image 11035802083,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11035802083"">flickr.com/photos/britishlibrary/11035802083</a>. There were 2 submaps found.",1,1424437395,1662104332,3,1,0
72157650936272025,The British Library,11051342814,18dde2e866,3705,4,193,0,4,0,Set of maps found within image 11051342814,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11051342814"">flickr.com/photos/britishlibrary/11051342814</a>. There were 3 submaps found.",1,1424437386,1662104332,4,1,0
72157650923307811,The British Library,11093050956,e3c3a079fa,3770,4,150,0,3,0,Set of maps found within image 11093050956,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11093050956"">flickr.com/photos/britishlibrary/11093050956</a>. There were 2 submaps found.",1,1424437385,1662104332,3,1,0
72157648606533213,The British Library,11051765816,8a76e44e8c,5499,6,116,0,3,0,Set of maps found within image 11051765816,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11051765816"">flickr.com/photos/britishlibrary/11051765816</a>. There were 2 submaps found.",1,1424437380,1662104332,3,1,0
72157650521825368,The British Library,11112379963,47aaa4793b,3755,4,628,0,9,0,Set of maps found within image 11112379963,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11112379963"">flickr.com/photos/britishlibrary/11112379963</a>. There were 8 submaps found.",1,1424437378,1662104332,9,1,0
72157650513091809,The British Library,11128592245,5d9c980119,5488,6,147,0,3,0,Set of maps found within image 11128592245,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11128592245"">flickr.com/photos/britishlibrary/11128592245</a>. There were 2 submaps found.",1,1424437374,1662104332,3,1,0
72157648597599424,The British Library,11051153133,b1b69bb9fb,5480,6,64,0,6,0,Set of maps found within image 11051153133,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11051153133"">flickr.com/photos/britishlibrary/11051153133</a>. There were 5 submaps found.",1,1424437364,1662104332,6,1,0
72157650864517646,The British Library,11047770826,86368b5dab,3722,4,66,0,6,0,Set of maps found within image 11047770826,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11047770826"">flickr.com/photos/britishlibrary/11047770826</a>. There were 5 submaps found.",1,1424437363,1662104332,6,1,0
72157648606526763,The British Library,11253499574,bef33baf24,3716,4,166,0,4,0,Set of maps found within image 11253499574,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11253499574"">flickr.com/photos/britishlibrary/11253499574</a>. There were 3 submaps found.",1,1424437352,1662104332,4,1,0
72157650864511556,The British Library,11222722665,013dd91cd0,3700,4,110,0,3,0,Set of maps found within image 11222722665,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11222722665"">flickr.com/photos/britishlibrary/11222722665</a>. There were 2 submaps found.",1,1424437338,1662104332,3,1,0
72157648606523263,The British Library,11202653383,8c78343f5e,5478,6,61,0,4,0,Set of maps found within image 11202653383,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11202653383"">flickr.com/photos/britishlibrary/11202653383</a>. There were 3 submaps found.",1,1424437337,1662104332,4,1,0
72157650918098632,The British Library,11045369175,ab8d6531aa,3668,4,149,0,3,0,Set of maps found within image 11045369175,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11045369175"">flickr.com/photos/britishlibrary/11045369175</a>. There were 2 submaps found.",1,1424437335,1662104332,3,1,0
72157650513081559,The British Library,11247757523,040f92a89b,5483,6,102,0,3,0,Set of maps found within image 11247757523,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11247757523"">flickr.com/photos/britishlibrary/11247757523</a>. There were 2 submaps found.",1,1424437327,1662104332,3,1,0
72157650936257835,The British Library,11251859154,09d7eb6f5d,3810,4,138,0,3,0,Set of maps found within image 11251859154,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11251859154"">flickr.com/photos/britishlibrary/11251859154</a>. There were 2 submaps found.",1,1424437326,1662104332,3,1,0
72157650513080019,The British Library,11022772004,c3ebee2988,7310,8,136,0,3,0,Set of maps found within image 11022772004,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11022772004"">flickr.com/photos/britishlibrary/11022772004</a>. There were 2 submaps found.",1,1424437322,1662104332,3,1,0
72157650864506076,The British Library,11198166105,a887058019,2892,3,506,0,5,0,Set of maps found within image 11198166105,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11198166105"">flickr.com/photos/britishlibrary/11198166105</a>. There were 4 submaps found.",1,1424437317,1662104332,5,1,0
72157648597586764,The British Library,11115938003,4268674524,7430,8,138,0,3,0,Set of maps found within image 11115938003,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11115938003"">flickr.com/photos/britishlibrary/11115938003</a>. There were 2 submaps found.",1,1424437309,1662104332,3,1,0
72157650513076919,The British Library,11045193504,1a519fb7ab,3733,4,477,0,3,0,Set of maps found within image 11045193504,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11045193504"">flickr.com/photos/britishlibrary/11045193504</a>. There were 2 submaps found.",1,1424437308,1662104332,3,1,0
72157650513076599,The British Library,11214676225,5bc27987ae,3811,4,573,0,3,0,Set of maps found within image 11214676225,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11214676225"">flickr.com/photos/britishlibrary/11214676225</a>. There were 2 submaps found.",1,1424437307,1662104332,3,1,0
72157650936250105,The British Library,11186333905,1dc6fa9e0c,7330,8,455,0,4,0,Set of maps found within image 11186333905,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11186333905"">flickr.com/photos/britishlibrary/11186333905</a>. There were 3 submaps found.",1,1424437297,1662104332,4,1,0
72157650918088762,The British Library,11245959646,f419afb905,2808,3,283,0,3,0,Set of maps found within image 11245959646,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11245959646"">flickr.com/photos/britishlibrary/11245959646</a>. There were 2 submaps found.",1,1424437296,1662104332,3,1,0
72157650918088512,The British Library,11193209803,4e1a33d962,7397,8,390,0,3,0,Set of maps found within image 11193209803,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11193209803"">flickr.com/photos/britishlibrary/11193209803</a>. There were 2 submaps found.",1,1424437295,1662104332,3,1,0
72157648606513263,The British Library,11117034654,61f13813e3,7359,8,325,0,3,0,Set of maps found within image 11117034654,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11117034654"">flickr.com/photos/britishlibrary/11117034654</a>. There were 2 submaps found.",1,1424437293,1662104332,3,1,0
72157650518619470,The British Library,11225278893,ecbe6cfd62,3694,4,80,0,3,0,Set of maps found within image 11225278893,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11225278893"">flickr.com/photos/britishlibrary/11225278893</a>. There were 2 submaps found.",1,1424437284,1662104332,3,1,0
72157648606509803,The British Library,11194893374,25f76c9ba7,5536,6,124,0,5,0,Set of maps found within image 11194893374,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11194893374"">flickr.com/photos/britishlibrary/11194893374</a>. There were 4 submaps found.",1,1424437278,1662104332,5,1,0
72157650864496396,The British Library,11195343945,cc99f8a955,5488,6,135,0,4,0,Set of maps found within image 11195343945,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11195343945"">flickr.com/photos/britishlibrary/11195343945</a>. There were 3 submaps found.",1,1424437277,1662104332,4,1,0
72157650513068359,The British Library,11009295416,7a13fd07e7,3800,4,101,0,3,0,Set of maps found within image 11009295416,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11009295416"">flickr.com/photos/britishlibrary/11009295416</a>. There were 2 submaps found.",1,1424437272,1662104332,3,1,0
72157648606508013,The British Library,11135220875,b58442e0cd,3798,4,41,0,3,0,Set of maps found within image 11135220875,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11135220875"">flickr.com/photos/britishlibrary/11135220875</a>. There were 2 submaps found.",1,1424437271,1662104332,3,1,0
72157648606505353,The British Library,11212056665,3776b4e3c4,3667,4,523,0,3,0,Set of maps found within image 11212056665,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11212056665"">flickr.com/photos/britishlibrary/11212056665</a>. There were 2 submaps found.",1,1424437258,1662104332,3,1,0
72157650521798388,The British Library,11146596045,dc929548a3,3755,4,58,0,3,0,Set of maps found within image 11146596045,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11146596045"">flickr.com/photos/britishlibrary/11146596045</a>. There were 2 submaps found.",1,1424437257,1662104332,3,1,0
72157650521797708,The British Library,11170340926,92c76374be,5522,6,57,0,3,0,Set of maps found within image 11170340926,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11170340926"">flickr.com/photos/britishlibrary/11170340926</a>. There were 2 submaps found.",1,1424437254,1662104332,3,1,0
72157650864491746,The British Library,11216920283,e9d5758409,7380,8,230,0,3,0,Set of maps found within image 11216920283,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11216920283"">flickr.com/photos/britishlibrary/11216920283</a>. There were 2 submaps found.",1,1424437253,1662104332,3,1,0
72157650864489786,The British Library,11206740105,741a166c7c,5514,6,57,0,3,0,Set of maps found within image 11206740105,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11206740105"">flickr.com/photos/britishlibrary/11206740105</a>. There were 2 submaps found.",1,1424437244,1662104332,3,1,0
72157650864489286,The British Library,11161429535,7b5c39f429,5537,6,55,0,3,0,Set of maps found within image 11161429535,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11161429535"">flickr.com/photos/britishlibrary/11161429535</a>. There were 2 submaps found.",1,1424437242,1662104332,3,1,0
72157650936237255,The British Library,11095140826,ca93ee8659,2828,3,68,0,3,0,Set of maps found within image 11095140826,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11095140826"">flickr.com/photos/britishlibrary/11095140826</a>. There were 2 submaps found.",1,1424437238,1662104332,3,1,0
72157650518609410,The British Library,11047148366,73240f1b3a,3749,4,96,0,3,0,Set of maps found within image 11047148366,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11047148366"">flickr.com/photos/britishlibrary/11047148366</a>. There were 2 submaps found.",1,1424437238,1662104332,3,1,0
72157650864486616,The British Library,11222888953,21172c550f,5505,6,49,0,3,0,Set of maps found within image 11222888953,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11222888953"">flickr.com/photos/britishlibrary/11222888953</a>. There were 2 submaps found.",1,1424437231,1662104332,3,1,0
72157650918073922,The British Library,11248625485,d89cf6bd5a,2841,3,135,0,3,0,Set of maps found within image 11248625485,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11248625485"">flickr.com/photos/britishlibrary/11248625485</a>. There were 2 submaps found.",1,1424437228,1662104332,3,1,0
72157648606498683,The British Library,11208427225,314f2ff185,3703,4,196,0,5,0,Set of maps found within image 11208427225,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11208427225"">flickr.com/photos/britishlibrary/11208427225</a>. There were 4 submaps found.",1,1424437228,1662104332,5,1,0
72157648606497483,The British Library,11180565205,eecd955e84,2843,3,352,0,3,0,Set of maps found within image 11180565205,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11180565205"">flickr.com/photos/britishlibrary/11180565205</a>. There were 2 submaps found.",1,1424437223,1662104332,3,1,0
72157650936232295,The British Library,11094130123,3fc9b8d5af,2820,3,326,0,3,0,Set of maps found within image 11094130123,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11094130123"">flickr.com/photos/britishlibrary/11094130123</a>. There were 2 submaps found.",1,1424437215,1662104332,3,1,0
72157650521787498,The British Library,11223929794,78e8f34187,5475,6,539,0,3,0,Set of maps found within image 11223929794,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11223929794"">flickr.com/photos/britishlibrary/11223929794</a>. There were 2 submaps found.",1,1424437207,1662104332,3,1,0
72157648606493093,The British Library,11187431724,69085aa2f4,3830,4,653,0,7,0,Set of maps found within image 11187431724,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11187431724"">flickr.com/photos/britishlibrary/11187431724</a>. There were 6 submaps found.",1,1424437205,1662104332,7,1,0
72157650864481136,The British Library,11248806024,d49bc2aa6d,5531,6,369,0,3,0,Set of maps found within image 11248806024,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11248806024"">flickr.com/photos/britishlibrary/11248806024</a>. There were 2 submaps found.",1,1424437203,1662104332,3,1,0
72157650518600550,The British Library,11214414615,98b71fb333,7369,8,315,0,3,0,Set of maps found within image 11214414615,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11214414615"">flickr.com/photos/britishlibrary/11214414615</a>. There were 2 submaps found.",1,1424437198,1662104332,3,1,0
72157650521784858,The British Library,11185440224,a077a0a362,3789,4,296,0,3,0,Set of maps found within image 11185440224,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11185440224"">flickr.com/photos/britishlibrary/11185440224</a>. There were 2 submaps found.",1,1424437195,1662104332,3,1,0
72157650923264221,The British Library,11228492803,d095cf3865,5542,6,250,0,4,0,Set of maps found within image 11228492803,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11228492803"">flickr.com/photos/britishlibrary/11228492803</a>. There were 3 submaps found.",1,1424437189,1662104332,4,1,0
72157650936224285,The British Library,11147289716,c972f591cf,7397,8,79,0,3,0,Set of maps found within image 11147289716,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11147289716"">flickr.com/photos/britishlibrary/11147289716</a>. There were 2 submaps found.",1,1424437179,1662104332,3,1,0
72157650521779578,The British Library,11229367405,b1727d9480,5513,6,90,0,3,0,Set of maps found within image 11229367405,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11229367405"">flickr.com/photos/britishlibrary/11229367405</a>. There were 2 submaps found.",1,1424437172,1662104332,3,1,0
72157648597555644,The British Library,11192361303,053642eb34,5475,6,49,0,3,0,Set of maps found within image 11192361303,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11192361303"">flickr.com/photos/britishlibrary/11192361303</a>. There were 2 submaps found.",1,1424437170,1662104332,3,1,0
72157650521778368,The British Library,11161483134,a801b7c822,5497,6,95,0,2,0,Set of maps found within image 11161483134,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11161483134"">flickr.com/photos/britishlibrary/11161483134</a>. There were 1 submaps found.",1,1424437168,1662104332,2,1,0
72157650918060092,The British Library,11168538605,a4682c6597,3830,4,31,0,4,0,Set of maps found within image 11168538605,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11168538605"">flickr.com/photos/britishlibrary/11168538605</a>. There were 3 submaps found.",1,1424437167,1662104332,4,1,0
72157650936220165,The British Library,11235359023,df518724a8,7308,8,61,0,3,0,Set of maps found within image 11235359023,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11235359023"">flickr.com/photos/britishlibrary/11235359023</a>. There were 2 submaps found.",1,1424437161,1662104332,3,1,0
72157648606482273,The British Library,11113292726,83ae6c3d23,3718,4,144,0,3,0,Set of maps found within image 11113292726,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11113292726"">flickr.com/photos/britishlibrary/11113292726</a>. There were 2 submaps found.",1,1424437161,1662104332,3,1,0
72157648606481723,The British Library,11196413056,f098cd23ed,2828,3,270,0,4,0,Set of maps found within image 11196413056,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11196413056"">flickr.com/photos/britishlibrary/11196413056</a>. There were 3 submaps found.",1,1424437159,1662104332,4,1,0
72157650936217035,The British Library,11196209185,32f211e110,3692,4,185,0,4,0,Set of maps found within image 11196209185,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11196209185"">flickr.com/photos/britishlibrary/11196209185</a>. There were 3 submaps found.",1,1424437148,1662104332,4,1,0
72157650923253581,The British Library,11194259933,c104bae18f,3797,4,138,0,5,0,Set of maps found within image 11194259933,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11194259933"">flickr.com/photos/britishlibrary/11194259933</a>. There were 4 submaps found.",1,1424437146,1662104332,5,1,0
72157650918052872,The British Library,11232393424,f6fc7e0c2a,2805,3,53,0,3,0,Set of maps found within image 11232393424,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11232393424"">flickr.com/photos/britishlibrary/11232393424</a>. There were 2 submaps found.",1,1424437140,1662104332,3,1,0
72157650521770698,The British Library,11046059803,ae2bdc67f7,2848,3,52,0,3,0,Set of maps found within image 11046059803,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11046059803"">flickr.com/photos/britishlibrary/11046059803</a>. There were 2 submaps found.",1,1424437135,1662104332,3,1,0
72157650518583800,The British Library,11225383386,a4a934f934,2880,3,126,0,3,0,Set of maps found within image 11225383386,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11225383386"">flickr.com/photos/britishlibrary/11225383386</a>. There were 2 submaps found.",1,1424437130,1662104332,3,1,0
72157648606473113,The British Library,11214625745,ee19c84096,5489,6,59,0,3,0,Set of maps found within image 11214625745,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11214625745"">flickr.com/photos/britishlibrary/11214625745</a>. There were 2 submaps found.",1,1424437124,1662104332,3,1,0
72157648597544274,The British Library,11045842954,fdd4bb425b,2808,3,65,0,3,0,Set of maps found within image 11045842954,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11045842954"">flickr.com/photos/britishlibrary/11045842954</a>. There were 2 submaps found.",1,1424437124,1662104332,3,1,0
72157650521767978,The British Library,11036745854,2dc5ca9740,7375,8,57,0,3,0,Set of maps found within image 11036745854,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11036745854"">flickr.com/photos/britishlibrary/11036745854</a>. There were 2 submaps found.",1,1424437123,1662104332,3,1,0
72157650521766208,The British Library,11124838454,71aebf5d60,5538,6,112,0,3,0,Set of maps found within image 11124838454,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11124838454"">flickr.com/photos/britishlibrary/11124838454</a>. There were 2 submaps found.",1,1424437115,1662104332,3,1,0
72157650936208075,The British Library,11190299365,a72a58194e,5519,6,33,0,8,0,Set of maps found within image 11190299365,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11190299365"">flickr.com/photos/britishlibrary/11190299365</a>. There were 7 submaps found.",1,1424437110,1662104332,8,1,0
72157650936207085,The British Library,11251226805,b2895dcc68,5489,6,182,0,4,0,Set of maps found within image 11251226805,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11251226805"">flickr.com/photos/britishlibrary/11251226805</a>. There were 3 submaps found.",1,1424437106,1662104332,4,1,0
72157650918045242,The British Library,11167256376,97423e3f82,2857,3,73,0,3,0,Set of maps found within image 11167256376,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11167256376"">flickr.com/photos/britishlibrary/11167256376</a>. There were 2 submaps found.",1,1424437106,1662104332,3,1,0
72157650936206545,The British Library,11148670474,1ef902f0c2,2872,3,47,0,3,0,Set of maps found within image 11148670474,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11148670474"">flickr.com/photos/britishlibrary/11148670474</a>. There were 2 submaps found.",1,1424437104,1662104332,3,1,0
72157650936202815,The British Library,11145413893,164f81aa6e,7293,8,190,0,3,0,Set of maps found within image 11145413893,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11145413893"">flickr.com/photos/britishlibrary/11145413893</a>. There were 2 submaps found.",1,1424437089,1662104332,3,1,0
72157648597535034,The British Library,11269053985,a0348ef083,2879,3,93,0,5,0,Set of maps found within image 11269053985,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11269053985"">flickr.com/photos/britishlibrary/11269053985</a>. There were 4 submaps found.",1,1424437086,1662104332,5,1,0
72157650513022929,The British Library,11241870475,4e30488d23,3765,4,112,0,3,0,Set of maps found within image 11241870475,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11241870475"">flickr.com/photos/britishlibrary/11241870475</a>. There were 2 submaps found.",1,1424437080,1662104332,3,1,0
